
person,johan
TWO,T,125.613174,UW1,1126.024170
sp,sp,1119.048340
SIX,S,437.598724,IH1,208.621094,K,316.013855,S,289.999634
sp,sp,1654.725586
FOUR,F,91.471634,AO1,1021.049683,R,49.315659
sp,sp,1450.477661
THREE,TH,66.616867,R,216.802734,IY1,423.143250
sp,sp,7132.343750

person,dulcie
sp,sp,5995.227539
ONE,W,55.218185,AH1,167.487991,N,191.617218
sp,sp,1433.346191
FOUR,F,40.513020,AO1,390.241180,R,147.173599
sp,sp,427.534485
ONE,HH,561.997314,W,77.203522,AH1,420.594269,N,63.101379
sp,sp,1819.397583
FIVE,F,103.697037,AY1,818.948303,V,15.106671
sp,sp,1387.832764,AY1,1158.208740,N,315.630737
sp,sp,879.100037
TWO,T,36.155056,UW1,1365.758667
sp,sp,1113.780396
SIX,S,219.917496,IH1,448.202728,S,589.957214
sp,sp,1826.878540,AY1,1037.012451,V,69.622078
sp,sp,1481.649902,R,133.485657,IY1,789.294312
sp,sp,1634.084961,AY1,841.164062,V,26.856382
sp,sp,2012.617676
EIGHT,EY1,563.838074,T,139.124725
sp,sp,1966.245972,AY1,685.534119,N,244.169388
sp,sp,1759.759399
SEVEN,S,338.857025,EH1,871.843506,V,56.080742,AH0,125.263008,N,76.015862
sp,sp,1364.337891,AY1,638.564758,N,603.872559
sp,sp,1649.831299,R,34.319504,IY1,870.221985
sp,sp,1493.684448
TWO,T,16.007317,UW1,943.757202
sp,sp,1729.703369,R,91.364761,IY1,940.642151
sp,sp,920.262695
EIGHT,EY1,585.605408,T,138.479660
sp,sp,2219.560303
FOUR,F,47.859116,AO1,989.732117,R,32.875706
sp,sp,1316.835815
SIX,S,545.427307,IH1,381.152313,S,484.581543
sp,sp,1808.440186
TWO,T,46.112103,UW1,1261.940674
sp,sp,989.505920
SIX,S,334.579346,IH1,542.654419,S,563.526062
sp,sp,1425.280029
FOUR,F,125.179413,AO1,616.460632,R,121.167244
sp,sp,1238.712646
THREE,TH,12.164478,R,129.536133,IY1,338.279846
sp,sp,2174.169922

person,pedro
sp,sp,2725.122559
ONE,W,367.197662,AH1,159.363785,N,476.012878
sp,sp,3009.049072
FOUR,F,168.050552,AO1,469.931335,R,89.703400
sp,sp,3445.134277
ONE,W,316.047150,AH1,159.859070,N,561.100342
sp,sp,2810.274902
FIVE,F,129.519470,AY1,599.983704,V,261.337189
sp,sp,2418.946533
NINE,N,211.717560,AY1,736.129395,N,375.760071
sp,sp,2182.858643
TWO,T,159.950775,UW1,769.736511
sp,sp,2805.234375
SIX,S,397.430359,IH1,184.018066,K,445.422760,S,587.474060
sp,sp,2090.012939
FIVE,F,346.736267,AY1,827.636292,V,161.796997
sp,sp,3229.543701
THREE,TH,44.023560,R,160.801392,IY1,403.337494
sp,sp,2820.490967
FIVE,F,110.151962,AY1,651.258118,V,240.811905
sp,sp,2358.427979
EIGHT,EY1,324.389099,T,402.769897
sp,sp,2235.695068
NINE,N,384.484619,AY1,857.551819,N,492.245422
sp,sp,1701.823730
SEVEN,S,688.434875,EH1,170.508682,V,311.464905,AH0,142.074036,N,575.638855
sp,sp,1846.844971
NINE,N,151.821533,AY1,871.303955,N,291.192200
sp,sp,2268.614990
THREE,TH,125.496780,R,211.994141,IY1,576.365295
sp,sp,2646.323486
TWO,T,161.567810,UW1,786.948853
sp,sp,2656.521484
THREE,TH,103.647835,R,196.216629,IY1,571.937988
sp,sp,2878.318359
EIGHT,EY1,413.417603,T,155.500275
sp,sp,3346.153564
FOUR,F,224.961868,AO1,1086.495361,R,103.623550
sp,sp,7758.232422
SIX,S,549.251465,IH1,182.850418,K,223.078613,S,622.764771
sp,sp,10053.282227
TWO,T,16247.386719,UW1,556.540833
sp,sp,4465.989258
SIX,S,47.164795,IH1,400.107666,K,253.164520,S,361.215485
sp,sp,1723.991577
FOUR,F,178.860886,AO1,1069.954346,R,106.792465
sp,sp,4094.692871
THREE,TH,101.927658,R,374.795868,IY1,360.106934
sp,sp,2921.399902

person,sean
sp,sp,2895.114990
ONE,W,293.491699,AH1,471.798431,N,307.310944
sp,sp,1830.001709
FOUR,F,275.396881,AO1,1299.849854,R,72.016830
sp,sp,2119.445801
ONE,W,129.373505,AH1,301.551727,N,440.398560
sp,sp,2238.632812
FIVE,F,95.087967,AY1,1010.295471,V,66.266815
sp,sp,2572.390137
NINE,N,9.874308,AY1,1140.234619,N,387.221039
sp,sp,2523.181885
TWO,T,175.700943,UW1,1161.588623
sp,sp,2204.733643
SIX,S,518.800598,IH1,626.581116,K,29.251167,S,760.697510
sp,sp,2996.866211
FIVE,F,41.775204,AY1,1108.442383,V,61.904743
sp,sp,3156.150879
THREE,TH,232.024979,R,31.494690,IY1,907.939758
sp,sp,3450.766113
FIVE,F,86.972649,AY1,1171.258545,V,74.606392
sp,sp,3927.250244
EIGHT,EY1,697.047791,T,104.502930
sp,sp,4049.688965,AY1,1099.302734,N,276.055542
sp,sp,4285.813965
SEVEN,S,328.220459,EH1,722.288330,V,21.748276,AH0,92.138939,N,208.735123
sp,sp,3753.893311,AY1,967.064026,N,287.117249
sp,sp,3335.147705
THREE,TH,229.019928,IY1,950.974792
sp,sp,4115.712402
TWO,T,46.465778,UW1,1212.064941
sp,sp,4352.886230
THREE,TH,85.042961,R,105.351074,IY1,1006.319458
sp,sp,4185.154785
EIGHT,EY1,582.948914,T,5.820658
sp,sp,4404.486816
FOUR,F,39.601543,AO1,1327.815918,R,52.949905
sp,sp,4671.166992
SIX,S,323.667023,IH1,483.124573,K,10.484188,S,847.011963
sp,sp,4531.953125
TWO,T,127.574181,UW1,1257.625610
sp,sp,4378.997559
SIX,S,337.750061,IH1,387.452637,S,723.917725
sp,sp,4471.744141
FOUR,F,102.619194,AO1,1004.654358,R,74.708984
sp,sp,3959.380615
THREE,TH,222.840683,R,40.063770,IY1,337.680359
sp,sp,5330.928711
